story,maslow
"Laila never listen to the words of her father. one rainy day she is ready to go to her friend's home by car for a celebration. since it is a rainy day, her father advised her not to attend the celebration. as usual, she didn't give importance to her father's advice. Laila started her car and on the way to her friend's home. meanwhile, it starts raining heavily with thunder and lightening. she drove the car with fear. In the rain, she couldn't able to see the vehicle coming from the opposite side. her car crashed with the another car. she was severely injured and hospitalized. now she realized that, she should listen to her father's advice hereafter.",0
Kevin told his little sister he would play video games with her after school. Kevin forgot what he told his sister and played soccer with his friends after school instead. Kevin's little sister felt neglected and ran away from home.,0
Julie was nearing her 80th birthday but was still happy and active. She went to the doctor for a routine checkup and everything went well. She sadly passed away three weeks later.,0
Joseph had loved to eat all his life and when he became an adult his weight was out of control. Joseph's health quickly took a turn for the worse as he became out of breath with every movement he made. Because joseph ate so much and didn't take care of his body his health failed and he passed away.,0
Joseph and his son are travelling by car. He calls his friend and talks to him while driving. His distracting behavior while driving caused him a fatal crash.,0
Jonson is a famous foodball player One day he got car accident beacuse of over speed. Jonson life was changed and he lost his left leg..,0
"John, a famous singer, got a very good name in society. One night his function finished, he went to the hotel and eat food. While he returning home in his car, he met an accident.",0
"John was a nice and happy baby John met his girlfriend in school and they were happy John joined the army after school, but was killed in battle",0
"John walked to school one monday morning with his sister. At recess he got into an argument with the class bully, who beat him up. John laid on the ground while some of his classmates gathered around laughing at him.",0
John likes to be fit so he daily goes to workout by a jog. John went to play with his school friends. While playing football john slipped in the ground and he was admitted in the hospital.,0
John like to play soccer John had fight while playing John has been admitted to hospital due to the fight,0
John is a great singer. One day while he was walking on the road he got dizziness and sweating He was admitted in the hospital and is getting treatment.,0
